96,92
96,78
96,94
96,91
96,84
95,93
95,88
94,80
94,87
94,88
94,90
94,88
94,85
94,92
94,80
94,91
94,83
94,87
94,82
93,89
93,89
93,82
93,74
93,84
93,89
93,90
93,72
93,88
92,85
92,90
92,78
92,74
92,79
92,92
92,91
92,88
92,91
92,91
92,90
92,91
92,92
92,84
92,60
91,83
91,86
91,88
91,73
91,83
91,90
91,87
